FIPS,State,County,vaccine_intent,safty_side_effect,hesitancy,SVI,Population,House,Male,Female,MedianAge,White,Black,Native,Asian,Pacific,Other,Hispanic,NoSchool,HighSchool,GED,SomeCollegeless,SomeCollege,Associate,Bachelor,Master,Profession,Doctorate,PopPov,HousePov,PovRatio,Disability,GINI,Income,Employed,Unemployed,ArmedForce,Service,Natural,Production,Construction,Manufacturing,Wholesale,Retail,Transportation,Public,Historic_Undervaccination,Sociodemographic_Barriers,Resource_constrained_Healthcare_System,Healthcare_Accessibility_Barriers,Irregular_Care_Seeking_Behavior,CVAC,Cases,Deaths,Series_Complete_Pop_Pct,Series_Complete_12PlusPop_Pct,Series_Complete_18PlusPop_Pct,Series_Complete_65PlusPop_Pct,Administered_Dose1_Pop_Pct,Administered_Dose1_Recip_12PlusPop_Pct,Administered_Dose1_Recip_18PlusPop_Pct,Administered_Dose1_Recip_65PlusPop_Pct,Metro.status,Economic.Types,democrat_share,republican_share,other_share,democrat_votes,republican_votes,other_votes,totalvotes,democrat_bin,Male_pct,Female_pct,White_pct,Black_pct,Native_pct,Asian_pct,Pacific_pct,Other_pct,Hispanic_pct,Disability_pct,Povpop_pct,Povhouse_pct,NoSchool_pct,HighSchool_pct,GED_pct,SomeCollegeless_pct,SomeCollege_pct,Associate_pct,Bachelor_pct,Master_pct,Profession_pct,Doctorate_pct,ArmedForce_pct,Employed_pct,Unmployed_pct,Service_pct,Natural_pct,Production_pct,Construction_pct,Manufacturing_pct,Wholesale_pct,Retail_pct,Transportation_pct,Public_pct
9001,Connecticut,Fairfield County,60.49,21.575,0.0499,0.45,943926,340189,459636,484290,40.6,688856,109186,2074,50339,540,63191,185996,8138,124093,14084,26753,64930,40831,172191,100347,24970,10891,82327,30619,236574,935939,0.5422,57263,477144,33505,158,85277,34329,37021,31626,37235,12413,47316,17962,11276,0.289398281,0.17605858,0.0614454,0.357529449,0.007640879,0.040751353,82350,2079,0.073,0.085,0.094,0.268,0.126,0.146,0.161,0.405,1,0,0.62977883,0.356575839,0.013645331,297505,168445,6446,472396,1,0.486940714,0.513059286,0.729777546,0.115672203,0.002197206,0.053329392,0.000572079,0.066944866,0.197045107,0.991538532,0.087217642,0.09000585,0.008621439,0.131464755,0.014920661,0.028342264,0.068787172,0.043256569,0.18242002,0.106308122,0.026453345,0.011537981,0.000167386,0.505488778,0.035495367,0.090342887,0.036368317,0.039220235,0.033504745,0.039446948,0.013150395,0.050126811,0.019029034,0.011945852
9003,Connecticut,Hartford County,54.432,18.168,0.0531,0.51,893561,350408,433975,459586,40.4,631471,123117,2963,47734,280,56134,161079,7864,144043,21874,32622,71754,51150,132952,76511,19113,8917,94192,38731,224364,880624,0.4716,40540,451120,27985,558,75079,27349,51654,22862,48822,10899,46487,21113,19034,0.075453677,0.300222859,0.024832856,0.319961796,0.00254696,0.022285896,71388,2304,0.076,0.088,0.096,0.242,0.147,0.17,0.186,0.481,1,0,0.630637207,0.353908879,0.015453914,283368,159024,6944,449336,1,0.485669137,0.514330863,0.706690422,0.137782423,0.003315946,0.053419968,0.000313353,0.062820557,0.180266372,0.985521973,0.105411942,0.110531152,0.008800742,0.161201082,0.024479582,0.03650786,0.080301177,0.057242874,0.148788947,0.08562482,0.021389698,0.009979173,0.000624468,0.504856412,0.031318511,0.084022244,0.030606752,0.05780691,0.025585271,0.054637568,0.012197265,0.052024428,0.023627934,0.021301288
9005,Connecticut,Litchfield County,60.572,22.2,0.0558,0.08,182002,74143,90109,91893,47.3,168841,3165,498,3438,9,2092,11436,881,35187,5027,8505,16168,12592,27631,15493,2907,1627,12416,5005,48471,180743,0.4566,44480,97180,5090,50,16332,9326,10998,7373,12834,1762,11495,3674,3605,0.247373448,0.068767908,0.130213308,0.096784464,0.00159185,0.009869468,11399,281,0.072,0.08,0.087,0.201,0.143,0.16,0.174,0.408,0,0,0.466450941,0.517006992,0.016542067,50164,55601,1779,107544,0,0.495098955,0.504901045,0.927687608,0.017389919,0.002736234,0.018889902,4.95E-05,0.011494379,0.062834474,0.993082494,0.068219031,0.067504687,0.004840606,0.19333304,0.027620576,0.046730256,0.088834189,0.069186053,0.151817013,0.085125438,0.015972352,0.008939462,0.000274722,0.533950176,0.027966726,0.089735278,0.051241195,0.060427907,0.040510544,0.070515709,0.009681212,0.063158647,0.020186591,0.019807475
9007,Connecticut,Middlesex County,53.476,21.056,0.0541,0.12,163053,66971,79641,83412,45.7,143486,9119,312,5017,10,1742,10095,819,27772,3038,6523,13632,11165,28160,16054,3659,2426,10944,5063,42574,161015,0.4462,46023,88260,4304,231,14019,6769,7546,5997,9425,2256,8280,3887,3633,0.257879656,0.084368036,0.017191977,0.078637377,0.003183699,0.003502069,10673,344,0.102,0.114,0.123,0.293,0.179,0.2,0.216,0.493,1,0,0.57307607,0.4099377,0.01698623,56848,40665,1685,99198,1,0.488436275,0.511563725,0.879996075,0.055926601,0.001913488,0.030769136,6.13E-05,0.010683643,0.061912384,0.987500997,0.06711928,0.075599887,0.005022907,0.170324986,0.018631979,0.040005397,0.083604717,0.068474668,0.172704581,0.098458783,0.022440556,0.014878598,0.001416717,0.541296388,0.026396325,0.085978179,0.041514109,0.046279431,0.036779452,0.057803291,0.013835992,0.050781034,0.023838874,0.022281099
9009,Connecticut,New Haven County,48.003,18.479,0.0579,0.52,857513,330572,413519,443994,40.3,628640,115837,1670,34656,177,48622,155335,6076,163773,19482,30009,71932,43856,111165,66765,18522,12550,97553,38164,206501,847650,0.4691,38009,430091,29621,321,75702,31351,48273,25406,46299,11286,48108,18485,16346,0.081502706,0.344476281,0.020057307,0.375039796,0.007004139,0.035020694,73618,1937,0.093,0.107,0.116,0.277,0.162,0.186,0.203,0.502,1,0,0.580478153,0.406459114,0.013062732,242630,169893,5460,417983,1,0.48223059,0.51776941,0.733096758,0.135084833,0.001947492,0.040414548,0.000206411,0.056701181,0.181145942,0.988498134,0.113762707,0.115448374,0.007085607,0.190986026,0.022719189,0.034995388,0.083884443,0.051143248,0.129636519,0.077858878,0.021599673,0.014635347,0.000374338,0.501556245,0.034542917,0.088280877,0.036560379,0.05629419,0.029627539,0.053992184,0.013161317,0.056101773,0.021556525,0.019062102
9011,Connecticut,New London County,52.193,18.594,0.0622,0.36,267390,107827,134037,133353,41.4,215896,15537,1650,11091,84,8861,28213,1531,47900,7625,12751,26606,16014,34499,21037,4099,3001,24040,10081,69614,255286,0.4425,39426,132898,8380,7049,29408,9793,13859,7213,17620,2366,15014,5751,6790,0.258198026,0.253740847,0.107927412,0.152499204,0.009232728,0.029608405,19568,416,0.113,0.128,0.139,0.339,0.206,0.234,0.254,0.674,1,0,0.569174236,0.4090857,0.021740065,79459,57110,3035,139604,1,0.501279031,0.498720969,0.807419874,0.058106137,0.006170762,0.041478739,0.000314148,0.033138861,0.105512547,0.954732787,0.08990613,0.093492353,0.005725719,0.179139085,0.028516399,0.047686899,0.099502599,0.059890048,0.12902128,0.078675343,0.015329668,0.011223307,0.026362242,0.497019335,0.03133999,0.109981675,0.036624406,0.051830659,0.026975579,0.065896256,0.008848498,0.056150193,0.02150791,0.02539362
9013,Connecticut,Tolland County,54.828,19.299,0.0552,0.07,151063,55683,75601,75462,37.7,132820,4806,88,7371,3,2396,8332,313,22541,3395,5839,10901,8452,22745,13154,2225,2049,9996,4707,35675,148476,0.4383,41371,79361,4079,191,13154,6533,7629,4949,9041,1860,7698,2877,3280,0.276663483,0.034383954,0.316778096,0.028971665,0.026424706,0.018783827,8038,172,0.063,0.07,0.076,0.226,0.141,0.158,0.171,0.497,1,4,0.547005476,0.431622767,0.021371757,44151,34838,1725,80714,1,0.500460073,0.499539927,0.879235816,0.031814541,0.000582538,0.048794212,1.99E-05,0.015860932,0.055155796,0.982874695,0.066171068,0.084532083,0.002071983,0.14921589,0.022474067,0.038652748,0.072161946,0.055950166,0.15056632,0.087076253,0.014728954,0.013563877,0.001264373,0.525350351,0.027001979,0.087076253,0.043246857,0.050502108,0.032761166,0.059849202,0.012312744,0.050958871,0.019045034,0.021712795
9015,Connecticut,Windham County,48.962,18.366,0.0677,0.42,116566,44953,57727,58839,41.2,104021,2649,700,1611,20,3254,13754,862,22723,4271,6386,10864,7904,12037,6112,909,747,12678,5280,29665,114847,0.4217,32732,59582,3492,175,11897,5993,8459,4041,7886,1502,7358,2690,2208,0.348615091,0.320598535,0.239732569,0.23814072,0.015281757,0.089461955,9370,182,0.068,0.078,0.085,0.246,0.143,0.163,0.178,0.513,1,0,0.467853264,0.510511194,0.021635542,26706,29141,1235,57082,0,0.49523017,0.50476983,0.892378567,0.022725323,0.006005182,0.013820497,0.000171577,0.027915516,0.11799324,0.98525299,0.108762418,0.11745601,0.007394952,0.194936774,0.036640187,0.054784414,0.093200419,0.067807079,0.103263387,0.052433814,0.007798157,0.006408387,0.001501295,0.511143901,0.029957277,0.102062351,0.051412933,0.07256833,0.034667056,0.06765266,0.012885404,0.063123038,0.023077055,0.018942059
10001,Delaware,Kent County,30.139,13.389,0.0664,0.73,176699,65796,85199,91500,37.7,116954,45424,1289,3552,102,2089,12485,1605,33850,4993,8928,17717,9702,17393,7841,1506,1290,23134,8605,45138,173035,0.4279,28845,79883,4548,2597,16557,8073,11767,5825,6197,1544,10780,4333,7729,0.619229545,0.416427889,0.288443171,0.321235275,0.2944922,0.319006686,14662,304,0.09,0.106,0.117,0.284,0.141,0.166,0.183,0.476,1,4,0.511944843,0.471232404,0.016822752,44552,41009,1464,87025,1,0.482170244,0.517829756,0.661882637,0.257069932,0.007294891,0.020101981,0.000577253,0.011822365,0.07065688,0.979264172,0.130923208,0.130783026,0.009083243,0.191568713,0.028257093,0.050526602,0.100266555,0.054906932,0.098432928,0.044374897,0.008522968,0.007300551,0.01469731,0.452085184,0.025738686,0.093701719,0.045687865,0.066593473,0.032965665,0.03507094,0.008738023,0.061007702,0.024521927,0.043741051
10003,Delaware,New Castle County,55.117,17.051,0.0564,0.38,556165,205829,269189,286976,38.4,357185,139960,1663,30704,182,11877,55302,3486,106963,11270,21891,45662,26881,80158,41605,8473,8391,61333,22277,132214,547702,0.4584,37532,276420,17432,627,46061,20839,27971,15952,21629,5581,29638,15004,11847,0.598217128,0.23559376,0.093600764,0.188475008,0.29226361,0.155682904,50757,730,0.093,0.108,0.118,0.306,0.152,0.177,0.194,0.528,1,0,0.678065451,0.307210925,0.014723624,195034,88364,4235,287633,1,0.484009242,0.515990758,0.642228475,0.251651938,0.00299012,0.055206638,0.000327241,0.021355173,0.09943452,0.984783293,0.110278425,0.108230619,0.006267924,0.192322422,0.020263771,0.039360621,0.082101535,0.048332779,0.144126293,0.074806937,0.015234688,0.015087249,0.001127363,0.497010779,0.031343216,0.082818948,0.037469096,0.050292629,0.028682136,0.038889538,0.010034792,0.053289941,0.026977606,0.021301233
10005,Delaware,Sussex County,53.52,18.442,0.0555,0.4,224384,91697,108502,115882,49.6,184098,26918,777,2753,258,4384,20577,1414,46510,5863,10258,21825,16053,27081,15437,2870,2093,24933,9632,62686,221482,0.4505,35491,99317,4501,208,18154,11487,12203,9750,8896,2220,13165,3775,5535,0.488061127,0.407513531,0.113976441,0.05985355,0.23750398,0.123209169,22949,441,0.13,0.148,0.159,0.325,0.233,0.265,0.285,0.613,1,5,0.438199641,0.550667945,0.011132414,56682,71230,1440,129352,0,0.483554977,0.516445023,0.820459569,0.11996399,0.003462814,0.012269146,0.001149815,0.019537935,0.0917044,0.987066814,0.111117548,0.105041604,0.006301697,0.207278594,0.026129314,0.045716272,0.097266293,0.071542534,0.120690424,0.06879724,0.012790573,0.00932776,0.000926982,0.442620686,0.020059363,0.080905947,0.05119349,0.054384448,0.043452296,0.039646321,0.009893754,0.058671741,0.016823838,0.024667534
12001,Florida,Alachua County,51.687,18.383,0.1167,0.47,265443,97995,128220,137223,31.6,182813,53278,1033,16125,157,2931,26242,2270,28898,5451,8321,19494,17611,35916,19561,6571,8044,53601,19824,50284,262894,0.5111,28646,126034,6841,146,25372,6742,8412,4839,4186,1413,13183,4414,4913,0.928048392,0.314231137,0.332696593,0.610633556,0.680356574,0.629735753,22612,242,0.153,0.175,0.187,0.543,0.201,0.229,0.245,0.725,1,4,0.629042664,0.357437379,0.013519957,89704,50972,1928,142604,1,0.483041557,0.516958443,0.688709064,0.200713524,0.003891608,0.060747505,0.000591464,0.011041919,0.098861149,0.990397185,0.201930358,0.202296036,0.008551742,0.108867064,0.020535482,0.031347596,0.073439495,0.066345694,0.135305885,0.073691904,0.024754844,0.030304058,0.000550024,0.474806267,0.025772011,0.095583609,0.02539905,0.031690419,0.018229902,0.015769864,0.005323177,0.049664146,0.016628805,0.018508682
12003,Florida,Baker County,8.5,6.867,0.155,0.68,28211,8693,14701,13510,37.7,23279,3824,144,173,10,245,721,166,6507,1608,1595,2354,1750,1669,639,117,100,3017,1038,6236,25324,0.422,24686,11039,536,26,1774,1140,1849,786,1001,255,1512,851,947,0.986310092,0.361668259,0.876472461,0.320598535,0.675581025,0.744030564,3313,56,0.067,0.079,0.088,0.336,0.106,0.126,0.14,0.521,1,4,0.144889395,0.847215307,0.007895298,2037,11911,111,14059,0,0.521108787,0.478891213,0.825174577,0.135549963,0.005104392,0.00613236,0.000354472,0.008684556,0.025557407,0.897664032,0.1069441,0.119406419,0.00588423,0.230654709,0.056999043,0.05653823,0.083442629,0.06203254,0.05916132,0.022650739,0.004147318,0.003544717,0.000921626,0.391301265,0.018999681,0.062883272,0.040409769,0.06554181,0.027861472,0.035482613,0.009039027,0.053596115,0.030165538,0.033568466
12005,Florida,Bay County,24.608,12.733,0.1553,0.61,182161,71422,90531,91630,39.8,147657,20057,636,4269,209,2321,11815,1071,31966,7861,11063,21197,13894,19477,7995,1939,1052,26221,9645,45815,177278,0.4427,29290,82767,4407,3376,17486,8666,10041,6211,5115,1184,11586,3912,6638,0.985991722,0.248965298,0.475963069,0.721107927,0.552371856,0.669850366,19039,353,0.075,0.088,0.095,0.268,0.155,0.179,0.195,0.537,1,5,0.275348297,0.710537066,0.014114637,25614,66097,1313,93024,0,0.496983438,0.503016562,0.810585142,0.110105895,0.003491417,0.023435313,0.001147337,0.012741476,0.064860206,0.973194043,0.143944093,0.135042424,0.005879414,0.175482128,0.043154133,0.06073199,0.116364095,0.076273187,0.106921899,0.043889746,0.01064443,0.005775111,0.018533056,0.454361801,0.024192884,0.095992007,0.047573301,0.055121568,0.034096212,0.028079556,0.006499745,0.063603076,0.021475508,0.036440292
12007,Florida,Bradford County,13.85,8.509,0.1795,0.93,27317,9115,15021,12296,39.7,21101,5544,102,166,0,98,1137,374,6157,1879,1384,2855,1596,1255,567,79,58,5202,2008,5889,23463,0.4487,20529,9393,689,42,1981,1161,1304,701,530,146,1091,732,922,0.811524992,0.858007004,0.776185928,0.929003502,0.733205985,0.947787329,2872,53,0.077,0.089,0.096,0.347,0.108,0.124,0.134,0.461,0,0,0.231807512,0.758069249,0.010123239,3160,10334,138,13632,0,0.549877366,0.450122634,0.77244939,0.202950544,0.003733939,0.006076802,0,0.00358751,0.041622433,0.858915694,0.190430867,0.220296215,0.013691108,0.225390782,0.068785006,0.050664421,0.104513673,0.058425156,0.045942087,0.020756306,0.002891972,0.00212322,0.001537504,0.343851814,0.025222389,0.072518944,0.042501007,0.047735842,0.025661676,0.019401838,0.005344657,0.0399385,0.0267965,0.033751876
12009,Florida,Brevard County,61.982,16.112,0.127,0.37,585507,230417,286412,299095,47.3,482985,56493,1961,13854,524,9013,60266,3860,102313,20623,32545,62282,52010,81151,39297,5469,5249,68456,24631,145323,580488,0.4505,32176,252483,13830,1433,47868,21596,26849,16908,27830,4216,31750,11731,13220,0.954791468,0.223495702,0.395415473,0.464501751,0.374721426,0.481056988,34833,764,0.077,0.088,0.095,0.227,0.173,0.196,0.211,0.536,1,0,0.41176226,0.57622989,0.01200785,148549,207883,4332,360764,0,0.489169216,0.510830784,0.824900471,0.09648561,0.003349234,0.023661545,0.000894951,0.015393497,0.102929598,0.991427942,0.116917475,0.106897495,0.006592577,0.174742574,0.035222465,0.055584306,0.106372768,0.088828998,0.138599539,0.067116192,0.009340623,0.00896488,0.002447452,0.431221147,0.023620554,0.081754787,0.036884273,0.045855985,0.028877537,0.047531456,0.007200597,0.054226508,0.020035627,0.022578722
12011,Florida,Broward County,58.246,17.048,0.1215,0.58,1926205,690050,938043,988162,40.4,1170083,551097,5104,68988,1227,65968,574289,23618,327417,45083,80467,186012,131247,275133,113532,37370,15454,249553,88588,440676,1914269,0.4884,32909,966496,62255,1035,192724,82258,97997,67711,45114,33525,121674,61755,39562,0.975167144,0.419293219,0.435848456,0.776185928,0.518943012,0.714422159,200139,2477,0.091,0.106,0.116,0.388,0.161,0.187,0.204,0.635,1,0,0.646100126,0.348145294,0.00575458,618752,333409,5511,957672,1,0.486990222,0.513009778,0.607455074,0.286105062,0.00264977,0.035815503,0.000637004,0.034247653,0.298145317,0.993803359,0.129556823,0.128379103,0.012261416,0.16998035,0.023405089,0.041774889,0.096569161,0.068137607,0.142836822,0.058940767,0.019400843,0.00802303,0.000537326,0.501761754,0.032320028,0.100053733,0.042704697,0.050875686,0.035152541,0.023421183,0.01740469,0.063167731,0.03206045,0.020538832
12013,Florida,Calhoun County,5.451,5.863,0.1681,0.84,14362,4501,7917,6445,41.6,11553,1904,153,16,0,320,826,107,3317,1058,616,1420,681,739,196,45,21,1809,816,2731,12336,0.4571,19304,4815,301,7,1250,756,603,284,398,30,527,323,676,0.910219675,0.862464183,0.918815664,0.916905444,0.757083731,0.981852913,1623,46,0.105,0.12,0.131,0.42,0.146,0.167,0.182,0.565,0,4,0.185258964,0.808152007,0.006589029,1209,5274,43,6526,0,0.551246345,0.448753655,0.804414427,0.132572065,0.010653112,0.001114051,0,0.022281019,0.057512881,0.858933296,0.125957388,0.181293046,0.007450216,0.230956691,0.07366662,0.042890962,0.098872023,0.047416794,0.051455229,0.013647124,0.003133268,0.001462192,0.000487397,0.335259713,0.020958084,0.087035232,0.052638908,0.041985796,0.019774405,0.027712018,0.002088846,0.036694054,0.022489904,0.047068653
12015,Florida,Charlotte County,87.093,23.016,0.1228,0.49,181067,76891,88465,92602,59.1,162847,10113,581,2342,135,1795,13189,1484,44004,7640,13057,22733,12934,21996,9675,2159,1201,19623,7678,49030,177693,0.4602,32144,62286,3892,41,13370,7572,6066,6165,2657,1229,10853,3068,2345,0.783190067,0.390639924,0.433619866,0.654250239,0.276663483,0.520534862,10862,376,0.08,0.087,0.091,0.149,0.224,0.242,0.254,0.476,1,5,0.363357401,0.629559911,0.007082689,42273,73243,824,116340,0,0.488576052,0.511423948,0.899374265,0.055852254,0.003208757,0.012934439,0.00074558,0.009913457,0.07284044,0.981366014,0.108374248,0.09985564,0.008195861,0.243026062,0.042194326,0.072111428,0.125550211,0.071432122,0.121479894,0.05343326,0.011923763,0.006632904,0.000226436,0.343994212,0.021494806,0.07384007,0.041818774,0.033501411,0.03404817,0.014674126,0.006787543,0.059939139,0.016944004,0.012951007
12017,Florida,Citrus County,50.653,15.054,0.136,0.6,145169,63681,70474,74695,56.5,134668,4288,382,2567,40,798,8263,881,34895,8068,10023,16942,11027,13153,5826,1416,746,22350,9320,39591,142910,0.4517,26989,46529,4043,0,10286,5509,5746,4548,1747,930,7260,2737,1870,0.901623687,0.638331741,0.46991404,0.64469914,0.273161414,0.64979306,9889,414,0.091,0.1,0.106,0.193,0.218,0.241,0.256,0.515,1,0,0.290661746,0.701141533,0.008196721,27092,65352,764,93208,0,0.485461772,0.514538228,0.92766362,0.029537987,0.002631416,0.017682839,0.000275541,0.005497041,0.056919866,0.984438826,0.15395849,0.146354486,0.006068789,0.240375011,0.055576604,0.069043666,0.116705357,0.075959743,0.090604743,0.040132535,0.009754149,0.005138838,0,0.320516088,0.027850299,0.070855348,0.037948873,0.039581453,0.031329003,0.01203425,0.006406326,0.050010677,0.018853888,0.012881538
12019,Florida,Clay County,27.752,11.631,0.1377,0.38,211405,74333,104304,107101,39.7,167504,23291,240,5896,102,4823,21002,1187,36216,8634,12921,21384,17497,24546,8807,1695,1014,21432,7113,56543,208638,0.4171,30483,96866,6325,1666,16800,10303,11848,7546,4680,2228,13774,7572,5303,0.977077364,0.086596625,0.436803566,0.360076409,0.58802929,0.490289717,16880,315,0.084,0.098,0.109,0.365,0.143,0.167,0.185,0.598,1,0,0.30800209,0.679072385,0.012925526,38317,84480,1608,124405,0,0.493384735,0.506615265,0.792336984,0.110172418,0.001135262,0.027889596,0.000482486,0.02281403,0.099344859,0.986911379,0.10137887,0.095691012,0.005614815,0.171310991,0.04084104,0.061119652,0.101151818,0.082765308,0.116108891,0.041659374,0.008017786,0.004796481,0.007880608,0.458201083,0.029918876,0.079468319,0.048735839,0.056044086,0.03569452,0.022137603,0.010539013,0.065154561,0.035817507,0.025084553
12021,Florida,Collier County,106.713,18.276,0.1071,0.46,371453,142979,182946,188507,50.8,329909,25404,674,4861,32,5739,103692,4914,65284,7632,14063,33795,22342,60615,27810,9766,4518,41243,13137,97555,369593,0.5257,45567,158452,6399,106,38559,22568,13361,18311,6346,3117,19552,6452,4017,0.856415154,0.298631009,0.190385228,0.597898758,0.407195161,0.459407832,30830,465,0.102,0.114,0.123,0.254,0.243,0.272,0.292,0.65,1,5,0.373504701,0.620494856,0.006000443,77621,128950,1247,207818,0,0.492514531,0.507485469,0.888158125,0.068390887,0.001814496,0.013086447,8.61E-05,0.015450138,0.27915241,0.994992637,0.111031544,0.091880626,0.01322913,0.175753056,0.020546341,0.037859433,0.090980555,0.060147583,0.163183498,0.074868153,0.026291348,0.012163046,0.000285366,0.426573483,0.017226944,0.103805865,0.060756004,0.035969557,0.049295604,0.017084261,0.008391371,0.052636538,0.017369627,0.010814289
12023,Florida,Columbia County,18.826,8.138,0.1795,0.86,69968,25133,36232,33736,40.4,53651,12653,196,744,13,854,4407,306,13990,3792,4347,7676,4731,4945,1452,485,316,10261,3829,15745,65174,0.4589,24275,26530,2510,43,5529,3286,3526,2233,1510,502,3678,2060,2159,0.983126393,0.458452722,0.58611907,0.653931869,0.511938873,0.736708055,7726,162,0.089,0.104,0.113,0.357,0.133,0.155,0.169,0.513,0,4,0.269777858,0.721384904,0.008837237,8914,23836,292,33042,0,0.517836725,0.482163275,0.766793391,0.180839812,0.002801281,0.010633432,0.000185799,0.01220558,0.062985936,0.931482964,0.146652756,0.152349501,0.004373428,0.199948548,0.054196204,0.062128402,0.109707295,0.067616625,0.070675166,0.020752344,0.00693174,0.00451635,0.000614567,0.379173336,0.035873542,0.079021839,0.046964327,0.050394466,0.03191459,0.021581294,0.007174708,0.052566888,0.029442031,0.030856963
12027,Florida,DeSoto County,43.755,12.695,0.1434,0.96,36903,12072,20836,16067,40.9,31079,4634,31,83,41,584,11649,788,9518,2068,1347,2145,1314,2153,745,99,52,9399,2444,8263,35122,0.4404,18503,13571,679,0,2946,4394,1718,1854,399,351,1781,742,850,0.960522127,0.979624323,0.606494747,0.922954473,0.662846227,0.952562878,3876,76,0.056,0.064,0.069,0.206,0.124,0.141,0.152,0.417,0,0,0.336440477,0.656686942,0.006872581,4259,8313,87,12659,0,0.564615343,0.435384657,0.842180853,0.125572447,0.00084004,0.00224914,0.001111021,0.015825272,0.315665393,0.951738341,0.25469474,0.202451955,0.021353278,0.25791941,0.056038804,0.036501097,0.058125356,0.035606861,0.05834214,0.020188061,0.002682709,0.0014091,0,0.36774788,0.018399588,0.079830908,0.11906891,0.046554481,0.050239818,0.010812129,0.009511422,0.048261659,0.020106766,0.023033358
12029,Florida,Dixie County,15.608,5.967,0.1795,0.9,16589,6504,9289,7300,46.5,14333,1474,2,38,20,254,674,257,3757,1663,725,1508,871,833,232,155,82,3158,1491,4375,15011,0.4751,21144,5143,254,0,1016,942,954,691,455,67,447,259,572,0.605539637,0.914995224,0.962432346,0.977077364,0.601719198,0.93887297,1514,22,0.079,0.09,0.097,0.297,0.122,0.139,0.149,0.445,0,4,0.167136035,0.827598874,0.005265091,1365,6759,43,8167,0,0.559949364,0.440050636,0.864006269,0.08885406,0.000120562,0.002290675,0.001205618,0.015311351,0.040629333,0.904876726,0.190367111,0.229243542,0.015492194,0.226475375,0.100247152,0.043703659,0.090903611,0.052504672,0.050213997,0.013985171,0.009343541,0.004943035,0,0.310024715,0.015311351,0.061245404,0.056784616,0.057507987,0.041654108,0.027427814,0.004038821,0.026945566,0.015612755,0.03448068
